"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"kCFqOGd5Plf","me tog","ཨ་ནི་ ནད་པ་ དེ་འདྲས་ མེ་ཏོག་ མཐོང་ དུས་",417,"མེ་ཏོག་",2143,2143,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE,FALSE
"DfVkIQ3yKvn","skyes pa","ང་ ལ་ དུས་ཚོད་ ཡོད་ རེད །",451,"ང་ ལ་",2283,2284,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,2,TRUE,FALSE
"9YPeJY6QtjE","dus tshod","ང་ ལ་ དུས་ཚོད་ ཡོད་ རེད །",451,"དུས་ཚོད་",2285,2285,FALSE,"n",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,2,FALSE,FALSE
"HsF3atCWjg5","skyes pa","ཁྱེད་རང་ ལ་ ང ས་ ཞལ་པར་ ཨང་གྲངས་ ཞིག་ ཕུལ་ གོ",457,"ཁྱེད་རང་ ལ་",2309,2310,TRUE,"i",NA,FALSE,"R",TRUE,FALSE,TRUE,3,TRUE,FALSE
"HfEmTelEQ43","bud med","ཁྱེད་རང་ ལ་ ང ས་ ཞལ་པར་ ཨང་གྲངས་ ཞིག་ ཕུལ་ གོ",457,"ང ས་",2311,2312,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
"W0m7o2vo1vY","kha par ang grangs","ཁྱེད་རང་ ལ་ ང ས་ ཞལ་པར་ ཨང་གྲངས་ ཞིག་ ཕུལ་ གོ",457,"ཞལ་པར་ ཨང་གྲངས་ ཞིག་",2313,2315,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE,FALSE
"3w4Z3RTWAKF","kha par ang grangs","# འདི་ ང འི་ ནང་ གི་ འདི་ ཡིན",460,"འདི་",2332,2332,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,1,TRUE,FALSE
"q9s5WECF2jF","kha par ang grangs","# འདི་ ང འི་ ནང་ གི་ འདི་ ཡིན",460,"ང འི་ ནང་ གི་ འདི་",2333,2337,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,5,FALSE,FALSE
"PKg8hL1UIL0","skyes pa","ཁྱེད་རང་ <0> དེ་འདྲས་ ཡིན་ གསུངས་ དང་ །",493,"ཁྱེད་རང་",2449,2449,TRUE,"i",NA,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE,FALSE
"IF4uAThbEpQ","de 'dras yin (slob grogs yin)","ཁྱེད་རང་ <0> དེ་འདྲས་ ཡིན་ གསུངས་ དང་ །",493,"<0> དེ་འདྲས་ ཡིན་",2450,2452,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE,FALSE
